,EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Eat,Max,Min,Mean,StD,RMS,FFT
6952,16,24,30,8,4,4,6,-1,True,30,-1,11.375,10.888230867710853,15.26843148460247,91.0
6953,-2,-11,-4,-1,0,0,-1,-2,True,0,-11,-2.625,3.6228441865473595,4.286607049870562,-21.0
6954,0,-13,-1,1,-1,-1,-1,3,True,3,-13,-1.625,4.808846015417836,4.782781617427248,-13.0
6955,-4,-14,-3,-2,-2,-1,0,2,True,2,-14,-3.0,4.810702354423639,5.408326913195984,-24.0
6956,-1,6,5,-3,-3,-1,-1,0,True,6,-3,0.25,3.4121631178560534,3.2015621187164243,2.0
6957,-2,3,-4,-2,-3,0,-2,-3,True,3,-4,-1.625,2.1998376563477846,2.622022120425379,-13.0
6958,-1,5,11,5,4,1,-2,1,True,11,-2,3.0,4.174754056057845,4.924428900898052,24.0
6959,-9,-6,0,2,16,-1,0,3,True,16,-9,0.625,7.405355205139434,6.955213871621778,5.0
6960,4,-18,-4,-2,-5,-17,-10,-3,True,4,-18,-6.875,7.605214376615935,9.89317946870469,-55.0
6961,6,-1,-2,-3,-3,0,-4,-8,True,6,-8,-1.875,3.9798600118956085,4.168333000133266,-15.0
6962,-1,-1,-6,2,2,10,9,10,True,10,-6,3.125,5.962681563572838,6.393355926272211,25.0
6963,-20,-14,-6,-2,-5,-2,-2,-7,True,-2,-20,-7.25,6.519202405202649,9.473647660748208,-58.0
6964,-5,10,-2,-3,-1,3,0,1,True,10,-5,0.375,4.596194077712559,4.315669125408017,3.0
6965,-14,-5,-1,-3,-8,-7,2,5,True,5,-14,-3.875,6.010407640085654,6.8282501418738315,-31.0
6966,-2,-12,-6,1,1,0,3,-8,True,3,-12,-2.875,5.249149590988185,5.689903338370521,-23.0
6967,0,1,1,-3,-5,-3,1,-1,True,1,-5,-1.125,2.295181287579947,2.4238399287081647,-9.0
6968,22,16,-4,-7,1,-2,6,8,True,22,-7,5.0,10.071175275436895,10.665364503850771,40.0
6969,10,-2,3,1,1,4,2,-6,True,10,-6,1.625,4.627171304989074,4.623310502226732,13.0
6970,-16,-8,-1,1,-3,3,0,7,True,7,-16,-2.125,7.100050301632678,6.9731628404906765,-17.0
6971,-3,-1,7,-1,4,-14,-20,-5,True,7,-20,-4.125,8.951256894984079,9.334077351297235,-33.0
6972,1,9,-1,2,0,-5,-6,-2,True,9,-6,-0.25,4.652188425123938,4.358898943540674,-2.0
6973,11,29,-11,1,-10,-7,-19,-9,True,29,-19,-1.875,15.338443765351723,14.469796128487781,-15.0
6974,-8,11,2,5,6,3,-2,-2,True,11,-8,1.875,5.841660722773962,5.777110004145672,15.0
6975,16,10,-4,-7,-15,-1,4,0,True,16,-15,0.375,9.723866074179108,9.103570728016562,3.0
6976,-9,-16,-7,-6,-4,1,-4,-9,True,1,-16,-6.75,4.949747468305833,8.18535277187245,-54.0
6977,-5,-10,11,5,8,7,9,-7,True,11,-10,2.25,8.224527776283399,8.0156097709407,18.0
6978,4,11,-2,-4,-6,4,1,0,True,11,-6,1.0,5.371884479132333,5.123475382979799,8.0
6979,-3,3,-3,0,-1,3,0,0,True,3,-3,-0.125,2.295181287579947,2.1505813167606567,-1.0
6980,4,-2,6,2,0,-3,2,12,True,12,-3,2.625,4.808846015417836,5.208166663999915,21.0
6981,7,-10,-9,-1,3,4,2,0,True,7,-10,-0.5,6.07100838882165,5.70087712549569,-4.0
6982,0,-3,-5,-4,0,-3,-4,-23,True,0,-23,-5.25,7.4017372478165075,8.689073598491383,-42.0
6983,-7,-19,-10,-2,-1,2,4,4,True,4,-19,-3.625,7.981004233267175,8.299096336348915,-29.0
6984,-7,-10,-9,-2,-3,4,-3,0,True,4,-10,-3.75,4.713203338949605,5.787918451395113,-30.0
6985,-12,-9,0,-2,2,1,3,6,True,6,-12,-1.375,6.13974173491268,5.905505905508858,-11.0
6986,8,1,1,-2,-4,-20,-6,9,True,9,-20,-1.625,9.117291264405235,8.681877677092668,-13.0
6987,7,5,2,2,30,11,5,7,True,30,2,8.625,9.117291264405235,12.129509470708204,69.0
6988,-12,-7,-2,-1,-3,3,10,4,True,10,-12,-1.0,6.80336051416609,6.442049363362563,-8.0
6989,1,8,6,3,-6,-6,-3,-9,True,8,-9,-0.75,6.181770435262516,5.830951894845301,-6.0
6990,-13,8,5,4,7,5,7,15,True,15,-13,4.75,7.9417522355855805,8.817596044274199,38.0
6991,-6,0,-4,-4,1,3,0,2,True,3,-6,-1.0,3.251373336211726,3.2015621187164243,-8.0
6992,-5,0,9,2,1,2,-1,5,True,9,-5,1.625,4.138236339311712,4.198213905936666,13.0
6993,9,9,-7,-4,-7,0,1,-2,True,9,-7,-0.125,6.334429729659964,5.926634795564849,-1.0
6994,-8,-31,-5,-1,1,-2,-7,-12,True,1,-31,-8.125,10.148011768673845,12.4949989995998,-65.0
6995,-4,-10,-17,-5,-5,-2,-1,-4,True,-1,-17,-6.0,5.18238775634773,7.713624310270756,-48.0
6996,19,1,-8,-3,-4,2,0,-2,True,19,-8,0.625,8.070006195784487,7.574628703771558,5.0
6997,-11,-18,-5,-2,-6,-4,-1,8,True,8,-18,-4.875,7.567552916422662,8.595056718835542,-39.0
6998,-6,-4,-4,-4,-6,-1,-5,-41,True,-1,-41,-8.875,13.076014027873436,15.112081259707413,-71.0
6999,9,-5,-2,0,-3,-4,-2,4,True,9,-5,-0.375,4.68851179556401,4.401704215414752,-3.0
7000,6,20,10,1,0,-2,-2,4,True,20,-2,4.625,7.46300399111702,8.374067112222113,37.0
7001,-6,-2,1,1,-2,3,1,0,True,3,-6,-0.5,2.7774602993176543,2.6457513110645907,-4.0
7002,7,-7,-10,-2,-2,3,-3,-5,True,7,-10,-2.375,5.3967582862307255,5.578978401105349,-19.0
7003,-2,18,11,4,1,-1,0,-6,True,18,-6,3.125,7.790791267350741,7.929375763576853,25.0
7004,-1,-4,13,1,-3,-2,1,5,True,13,-4,1.25,5.522680508593631,5.315072906367325,10.0
7005,-10,1,8,2,1,-2,0,1,True,8,-10,0.125,4.9982139667227985,4.677071733467427,1.0
7006,15,11,5,1,0,2,-1,-1,True,15,-1,4.0,5.976143046671968,6.87386354243376,32.0
7007,-3,-1,-7,-3,2,0,-2,-4,True,2,-7,-2.25,2.712405363721075,3.391164991562634,-18.0
7008,-5,-3,-2,0,-4,-1,-3,-1,True,0,-5,-2.375,1.6850180160122068,2.850438562747845,-19.0
7009,-12,-9,-2,-1,1,0,1,8,True,8,-12,-1.75,6.22781777878209,6.082762530298219,-14.0
7010,-2,3,-1,-1,1,-2,-3,-9,True,3,-9,-1.75,3.494894235064305,3.7080992435478315,-14.0
7011,9,8,3,0,-3,-1,1,1,True,9,-3,2.25,4.234214381508266,4.55521678957215,18.0
7012,0,-3,0,0,-2,0,-1,-3,True,0,-3,-1.125,1.3562026818605375,1.695582495781317,-9.0
7013,4,-3,-1,1,0,-1,1,1,True,4,-3,0.25,2.052872551885702,1.9364916731037085,2.0
7014,0,-10,-6,-2,1,-3,-2,-5,True,1,-10,-3.375,3.543101950067402,4.7302219821061255,-27.0
7015,-2,0,-3,-4,-3,-2,-1,3,True,3,-4,-1.5,2.2038926600773587,2.5495097567963922,-12.0
7016,3,-4,-5,-1,-1,-4,-3,-9,True,3,-9,-3.0,3.505098327538656,4.444097208657794,-24.0
7017,0,5,2,1,-2,0,1,9,True,9,-2,2.0,3.4641016151377544,3.8078865529319543,16.0
7018,-4,-5,-2,-3,-3,-3,-6,-9,True,-2,-9,-4.375,2.2638462845343543,4.860555523805895,-35.0
7019,5,1,-2,-1,-2,-2,-1,0,True,5,-2,-0.25,2.3754698783308412,2.23606797749979,-2.0
7020,-14,2,3,-2,-3,1,1,14,True,14,-14,0.25,7.7413546249071565,7.245688373094719,2.0
7021,6,9,3,-2,-1,-1,-2,0,True,9,-2,1.5,4.105745103771404,4.123105625617661,12.0
7022,8,7,-1,-3,-2,-3,-4,2,True,8,-4,0.5,4.69041575982343,4.415880433163924,4.0
7023,1,-13,-10,-3,-1,-1,-4,0,True,1,-13,-3.875,5.02671434864337,6.093028803476971,-31.0
7024,-2,-5,6,2,3,3,1,5,True,6,-5,1.625,3.6228441865473595,3.758324094593227,13.0
7025,5,1,-3,2,-2,-1,1,1,True,5,-3,0.5,2.5071326821120348,2.3979157616563596,4.0
7026,-1,0,-2,-2,-1,0,0,5,True,5,-2,-0.125,2.2320714274285347,2.091650066335189,-1.0
7027,-7,-7,2,2,1,2,1,-5,True,2,-7,-1.375,4.172614801981401,4.138236339311712,-11.0
7028,-3,-3,-2,0,-1,0,1,-3,True,1,-3,-1.375,1.5979898086569353,2.03100960115899,-11.0
7029,3,19,4,0,0,-4,-3,4,True,19,-4,2.875,7.180081575342402,7.305819598101229,23.0
7030,-8,-8,-1,1,-4,-1,-1,-5,True,1,-8,-3.375,3.420004177106889,4.650268809434569,-27.0
7031,-2,28,12,0,-1,1,3,1,True,28,-2,5.25,10.166471504762251,10.862780491200215,42.0
7032,2,12,3,1,0,0,0,3,True,12,0,2.625,3.9977672339873487,4.568916720624267,21.0
7033,1,-6,-7,-2,0,1,1,-2,True,1,-7,-1.75,3.1959796173138706,3.4641016151377544,-14.0
7034,-5,1,1,0,1,-1,-2,-17,True,1,-17,-2.75,6.112048990080401,6.34428877022476,-22.0
7035,1,-8,-6,-3,-3,-1,0,-3,True,1,-8,-2.875,2.9970223317724636,4.0155946010522525,-23.0
7036,3,4,16,7,2,0,-1,4,True,16,-1,4.375,5.31675249968034,6.623820649745885,35.0
7037,0,-9,-6,-2,-4,1,-2,-7,True,1,-9,-3.625,3.50255009141299,4.886205071423016,-29.0
7038,3,-1,-9,-7,-3,1,-1,2,True,3,-9,-1.875,4.257346591481601,4.401704215414752,-15.0
7039,0,4,3,-3,-19,-3,-2,6,True,6,-19,-1.75,7.7413546249071565,7.44983221287567,-14.0
7040,3,4,-4,-8,2,-3,9,3,True,9,-8,0.75,5.391792704790177,5.0990195135927845,6.0
7041,-2,-6,-3,3,-6,5,1,-3,True,5,-6,-1.375,4.033343171967536,4.0155946010522525,-11.0
7042,-8,5,-1,-7,-20,-2,-1,-5,True,5,-20,-4.875,7.3569694847810805,8.4335638967165,-39.0
7043,-2,-8,-3,-3,1,-4,-2,0,True,1,-8,-2.625,2.7222627143085005,3.6571847095819483,-21.0
7044,-2,17,16,11,13,0,-1,0,True,17,-2,6.75,8.241879119992687,10.246950765959598,54.0
7045,-5,-2,6,11,12,1,-6,-9,True,12,-9,1.0,7.928249671720919,7.483314773547883,8.0
7046,-1,-21,-19,-16,-23,-1,-4,6,True,6,-23,-9.875,11.089731415013748,14.322185587402505,-79.0
7047,2,4,3,2,-14,-6,-4,3,True,4,-14,-1.25,6.296257391725432,6.020797289396148,-10.0
7160,13,1,-2,2,6,1,3,17,True,17,-2,5.125,6.577830732305077,8.007808689023483,41.0
7161,-18,2,9,0,1,4,1,10,True,10,-18,1.125,8.592978861505811,8.116341540373963,9.0
7162,-12,-14,1,-2,-4,-3,0,-1,True,1,-14,-4.375,5.578978401105349,6.809919235938118,-35.0
7163,-4,10,9,4,7,4,4,12,True,12,-4,5.75,4.978525312350464,7.399324293474371,46.0
7164,3,3,0,1,9,5,3,0,True,9,0,3.0,2.9760952365713798,4.092676385936225,24.0
7165,9,-3,-7,-4,-4,0,-4,-1,True,9,-7,-1.75,4.832922806867792,4.847679857416329,-14.0
7166,13,4,0,-5,-3,7,-3,2,True,13,-5,1.875,6.010407640085654,5.926634795564849,15.0
7167,-9,2,0,0,3,-4,-1,-1,True,3,-9,-1.25,3.770183777256185,3.7416573867739413,-10.0
7168,-8,0,-1,-1,-3,-1,-2,3,True,3,-8,-1.625,3.113908889391045,3.3354160160315836,-13.0
7169,3,-1,-5,-4,-6,-7,-23,3,True,3,-23,-5.0,8.228869042236953,9.17877987534291,-40.0
7170,-4,1,-1,-1,-1,-1,4,7,True,7,-4,0.5,3.4641016151377544,3.278719262151,4.0
7171,4,-8,-11,-6,-16,-9,2,-4,True,4,-16,-6.0,6.611677980232077,8.616843969807043,-48.0
7172,0,6,-2,4,3,-2,1,-3,True,6,-3,0.875,3.2265638511757806,3.142451272494134,7.0
7173,-4,-12,-12,-1,-2,1,6,15,True,15,-12,-1.125,8.951256894984079,8.448372624357901,-9.0
7174,-7,0,-1,-4,-6,-3,-2,-14,True,0,-14,-4.625,4.470139019889969,6.234981956669963,-37.0
7175,3,-7,-5,-1,2,3,0,-8,True,3,-8,-1.625,4.470139019889969,4.4860896112315904,-13.0
7176,1,1,-13,-4,-1,-4,-3,7,True,7,-13,-2.0,5.732115042211108,5.722761571129799,-16.0
7177,-1,-12,-2,0,1,2,3,4,True,4,-12,-0.625,5.0124844139408555,4.7302219821061255,-5.0
7178,3,-8,1,1,-1,-2,-2,-3,True,3,-8,-1.375,3.3354160160315836,3.409545424246464,-11.0
7179,-1,7,1,0,0,1,4,-6,True,7,-6,0.75,3.770183777256185,3.605551275463989,6.0
7180,-7,-7,-1,-1,0,-1,-3,-10,True,0,-10,-3.75,3.7321001364608946,5.123475382979799,-30.0
7181,-1,9,7,4,5,1,4,7,True,9,-1,4.5,3.295017884191656,5.454356057317857,36.0
7182,-3,-2,-3,-3,-3,-2,-2,-3,True,-2,-3,-2.625,0.5175491695067657,2.669269563007828,-21.0
7183,6,3,2,-4,-3,-1,0,1,True,6,-4,0.5,3.251373336211726,3.082207001484488,4.0
7184,-3,4,5,3,1,-1,0,13,True,13,-3,2.75,4.920801328471382,5.361902647381804,22.0
7185,-3,2,-2,-1,-2,-2,0,-7,True,2,-7,-1.875,2.5877458475338284,3.0618621784789726,-15.0
7186,1,-6,-4,-3,-10,-3,-3,-6,True,1,-10,-4.25,3.1959796173138706,5.196152422706632,-34.0
7187,3,-10,-3,-1,0,-1,1,-2,True,3,-10,-1.625,3.8521793460696654,3.952847075210474,-13.0
7188,-5,1,1,0,3,1,2,17,True,17,-5,2.5,6.324555320336759,6.422616289332565,20.0
7189,-2,-2,2,2,-1,1,-3,-4,True,2,-4,-0.875,2.295181287579947,2.318404623873926,-7.0
7190,1,4,5,-2,-2,0,3,10,True,10,-2,2.375,4.033343171967536,4.458138625031752,19.0
7191,-4,-6,6,3,7,3,1,0,True,7,-6,1.25,4.527692569068709,4.415880433163924,10.0
7192,3,12,0,-2,-5,-3,-3,-13,True,12,-13,-1.375,7.110103475236589,6.791538853603062,-11.0
7193,7,-3,3,2,1,0,-2,-3,True,7,-3,0.625,3.420004177106889,3.2596012026013246,5.0
7194,1,-1,0,1,2,-1,-3,-13,True,2,-13,-1.75,4.803272693844122,4.8218253804964775,-14.0
7195,-6,-2,-3,0,0,3,3,8,True,8,-6,0.375,4.307385683749649,4.046603514059662,3.0
7196,-4,7,5,2,1,0,2,0,True,7,-4,1.625,3.3354160160315836,3.517811819867572,13.0
7197,5,16,-2,-2,-1,-1,-3,-8,True,16,-8,0.5,7.191264542087553,6.745368781616021,4.0
7198,-7,-14,-7,0,2,0,-2,-4,True,2,-14,-4.0,5.209880722517277,6.304760106459246,-32.0
7199,0,3,-7,-5,-3,-1,-1,-12,True,3,-12,-3.25,4.6827952580239325,5.454356057317857,-26.0
7200,1,-7,1,0,0,0,0,-4,True,1,-7,-1.125,2.850438562747845,2.8939592256975564,-9.0
7201,-3,7,-5,-3,0,0,-5,-9,True,7,-9,-2.25,4.743416490252569,4.9749371855331,-18.0
7202,6,23,28,1,3,2,0,9,True,28,0,9.0,10.663690060869442,13.435028842544403,72.0
7203,-2,-2,-1,-1,-1,0,1,-7,True,1,-7,-1.625,2.38671920665766,2.7613402542968153,-13.0
7204,0,-14,-12,-2,-2,-1,0,-2,True,0,-14,-4.125,5.566160513059505,6.642665127793212,-33.0
7205,6,2,7,2,-1,0,-1,4,True,7,-1,2.375,3.0676887530703443,3.724916106437835,19.0
7206,-1,-3,-7,-3,-2,0,0,-1,True,0,-7,-2.125,2.295181287579947,3.020761493398643,-17.0
7207,-10,-8,-4,-5,-6,-4,-1,-4,True,-1,-10,-5.25,2.7645717829090897,5.852349955359813,-42.0
7208,-6,-5,-10,-1,1,0,-1,2,True,2,-10,-2.5,4.105745103771404,4.58257569495584,-20.0
7209,-1,17,7,0,0,-2,0,8,True,17,-2,3.625,6.566962768281849,7.132671308843553,29.0
7210,-5,15,-1,2,3,0,-3,-3,True,15,-5,1.0,6.25642526870234,5.937171043518958,8.0
7211,-3,-19,-11,3,0,-2,-2,-2,True,3,-19,-4.5,7.0710678118654755,8.0,-36.0
7212,-5,-2,-8,0,-1,-3,1,4,True,4,-8,-1.75,3.693623849670827,3.872983346207417,-14.0
7213,-9,-1,-3,1,-2,-1,0,3,True,3,-9,-1.5,3.5456210417116734,3.640054944640259,-12.0
7214,-16,-10,-3,-5,-5,-2,0,-5,True,0,-16,-5.75,5.063877678504601,7.44983221287567,-46.0
7215,-5,-12,5,-1,0,-1,0,4,True,5,-12,-1.25,5.338539126015656,5.1478150704935,-10.0
7216,9,-3,-5,-5,-4,0,-2,-6,True,9,-6,-2.0,4.840306956027833,4.949747468305833,-16.0
7217,7,16,1,-3,-1,-1,1,0,True,16,-3,2.5,6.187545093630776,6.304760106459246,20.0
7218,3,-15,3,4,0,-2,-2,3,True,4,-15,-0.75,6.22781777878209,5.873670062235365,-6.0
7219,-2,2,-1,0,1,1,-2,-3,True,2,-3,-0.5,1.7728105208558367,1.7320508075688772,-4.0
7220,4,-10,-10,-2,-1,-3,-2,-13,True,4,-13,-4.625,5.755432216610669,7.097534783289195,-37.0
7221,10,10,5,-1,-1,-2,-1,6,True,10,-2,3.25,5.1199888392735495,5.787918451395113,26.0
7222,1,0,0,-1,0,-1,-1,4,True,4,-1,0.25,1.6690459207925603,1.5811388300841898,2.0
7223,5,-3,-3,-1,-2,0,0,-7,True,5,-7,-1.375,3.420004177106889,3.48209706929603,-11.0
7224,8,-13,-2,-1,-1,-2,-1,3,True,8,-13,-1.125,5.89036743942418,5.623610939600996,-9.0
7225,-3,-8,0,1,0,0,-1,5,True,5,-8,-0.75,3.693623849670827,3.5355339059327378,-6.0
7226,-4,-2,2,0,0,0,0,-6,True,2,-6,-1.25,2.6049403612586386,2.7386127875258306,-10.0
7227,-9,1,0,0,-2,1,2,-3,True,2,-9,-1.25,3.5355339059327378,3.5355339059327378,-10.0
7228,2,11,4,1,-2,0,-1,3,True,11,-2,2.25,4.06201920231798,4.415880433163924,18.0
7229,-3,-5,-4,-3,-2,-3,-2,5,True,5,-5,-2.125,3.044315545875155,3.553167600887974,-17.0
7230,5,19,1,3,2,-2,-2,-4,True,19,-4,2.75,7.206148168652336,7.280109889280518,22.0
7231,5,0,-3,-4,-3,-3,-1,-2,True,5,-4,-1.375,2.8753881725529062,3.020761493398643,-11.0
7232,0,5,5,1,2,1,-1,8,True,8,-1,2.625,3.0676887530703443,3.8890872965260113,21.0
7233,5,-7,-8,-2,-1,-2,0,-12,True,5,-12,-3.375,5.343554194407635,6.031169040907409,-27.0
7234,1,3,1,2,1,1,-2,-5,True,3,-5,0.25,2.5495097567963922,2.3979157616563596,2.0
7235,-8,-5,1,1,-1,1,-1,3,True,3,-8,-1.125,3.6425069859723185,3.588175023601831,-9.0
7236,-3,-5,-2,-4,-3,-2,-2,-8,True,-2,-8,-3.625,2.0658792662827956,4.107919181288746,-29.0
7237,3,11,6,1,6,1,-3,-3,True,11,-3,2.75,4.803272693844122,5.267826876426369,22.0
7238,-5,-6,1,0,-7,0,2,8,True,8,-7,-0.875,4.969550137731641,4.7302219821061255,-7.0
7239,-2,2,2,-1,0,1,2,8,True,8,-2,1.5,3.0237157840738176,3.2015621187164243,12.0
7240,-5,-3,3,-1,3,-3,0,6,True,6,-5,0.0,3.7416573867739413,3.5,0.0
7241,-1,0,-1,1,-1,0,-2,-1,True,1,-2,-0.625,0.9161253813129042,1.0606601717798212,-5.0
7242,-6,-14,-1,3,1,-1,-3,-7,True,3,-14,-3.5,5.398412465054624,6.144102863722254,-28.0
7243,3,0,-3,-2,-3,0,-2,0,True,3,-3,-0.875,2.03100960115899,2.091650066335189,-7.0
7244,0,4,-8,-7,-5,-2,0,0,True,4,-8,-2.25,4.0970372570571385,4.444097208657794,-18.0
7245,-5,-10,0,2,1,0,-2,-7,True,2,-10,-2.625,4.274091382136927,4.782781617427248,-21.0
7246,-1,4,0,5,3,1,1,1,True,5,-1,1.75,2.052872551885702,2.598076211353316,14.0
7247,-4,6,-3,2,-1,-1,-1,1,True,6,-4,-0.125,3.1367635732209265,2.9368350311176825,-1.0
7248,-2,0,3,1,2,2,0,2,True,3,-2,1.0,1.6035674514745462,1.8027756377319946,8.0
7249,-2,-1,-3,-2,-3,-1,-2,4,True,4,-3,-1.25,2.2519832529192065,2.449489742783178,-10.0
7250,5,-3,-2,-3,-3,-3,0,-3,True,5,-3,-1.5,2.8284271247461903,3.0413812651491097,-12.0
7251,-3,-1,-2,1,2,0,1,-2,True,2,-3,-0.5,1.7728105208558367,1.7320508075688772,-4.0
7252,-3,-2,-10,-6,-4,-3,-4,-5,True,-2,-10,-4.625,2.5035688811888406,5.18411033833193,-37.0
7253,6,-2,-1,-2,-1,-2,-3,-7,True,6,-7,-1.5,3.585685828003181,3.6742346141747673,-12.0
7254,-2,-10,-3,-2,-18,-2,-1,-2,True,-1,-18,-5.0,5.976143046671968,7.5,-40.0
7255,-4,-5,-3,-1,2,1,0,-4,True,2,-5,-1.75,2.6049403612586386,3.0,-14.0
7256,-1,-2,7,-5,2,-2,0,-8,True,7,-8,-1.125,4.4860896112315904,4.344536799245692,-9.0
7257,-3,-6,1,-3,-9,-2,-1,1,True,1,-9,-2.75,3.4121631178560534,4.2130748865881795,-22.0
7258,1,8,-2,2,5,-1,-2,7,True,8,-2,2.25,3.9910614413425693,4.358898943540674,18.0
7259,3,10,2,3,1,0,2,4,True,10,0,3.125,3.044315545875155,4.227883631321941,25.0
7260,7,4,0,1,3,0,0,-1,True,7,-1,1.75,2.712405363721075,3.082207001484488,14.0
7261,5,-3,-7,-7,0,-3,-3,1,True,5,-7,-2.125,4.051013982414068,4.344536799245692,-17.0
7262,-6,5,12,2,1,0,1,6,True,12,-6,2.625,5.2355242608275905,5.5565276927232174,21.0
7263,5,0,3,-6,-4,-2,-1,-1,True,5,-6,-0.75,3.5355339059327378,3.391164991562634,-6.0
7264,6,-15,2,3,4,-1,-3,-4,True,6,-15,-1.0,6.6332495807108,6.284902544988268,-8.0
7265,-5,-9,-2,1,-2,0,4,-2,True,4,-9,-1.875,3.9074105418879577,4.107919181288746,-15.0
7266,-6,-4,-7,-6,0,0,0,-1,True,0,-7,-3.0,3.070597894314954,4.153311931459037,-24.0
7267,3,27,17,4,7,0,-4,-10,True,27,-10,5.5,11.74734012447073,12.288205727444508,44.0
7268,-10,1,-6,-5,-4,-2,-1,0,True,1,-10,-3.375,3.6228441865473595,4.782781617427248,-27.0
7269,1,-8,10,9,8,3,-1,0,True,10,-8,2.75,6.08863109175031,6.324555320336759,22.0
7270,-2,-4,3,-4,-3,-1,0,3,True,3,-4,-1.0,2.8284271247461903,2.8284271247461903,-8.0
7271,-3,-14,-17,-8,-7,-4,1,11,True,11,-17,-5.125,8.741322227541682,9.650129532809391,-41.0
7272,2,-7,-1,-1,-1,0,-1,-7,True,2,-7,-2.0,3.251373336211726,3.640054944640259,-16.0
7273,10,1,1,-3,-1,1,-2,-5,True,10,-5,0.25,4.496029994816062,4.2130748865881795,2.0
7274,-4,21,13,1,7,3,0,-4,True,21,-4,4.625,8.700369450283624,9.360822613424528,37.0
7275,-6,-17,-4,3,-1,-2,-1,0,True,3,-17,-3.5,6.07100838882165,6.670832032063167,-28.0
7276,16,-9,-14,-8,-8,-4,0,5,True,16,-14,-2.75,9.57302758498361,9.367496997597597,-22.0
7277,-3,8,3,1,-3,-2,2,6,True,8,-3,1.5,4.105745103771404,4.123105625617661,12.0
7278,-6,2,14,3,1,1,1,2,True,14,-6,2.25,5.496752287877426,5.612486080160912,18.0
7279,2,7,-6,-1,-7,-5,1,5,True,7,-7,-0.5,5.18238775634773,4.873397172404482,-4.0
7280,-6,-4,-12,1,0,-1,-2,-2,True,1,-12,-3.25,4.166190448976482,5.07444578254611,-26.0
7281,11,24,-1,-4,-4,-2,-6,-36,True,24,-36,-2.25,17.010500958441607,16.070158679988197,-18.0
7282,4,3,-7,-1,0,0,-3,-7,True,4,-7,-1.375,4.103569874424672,4.077376607575022,-11.0
7283,-11,-8,-2,1,1,2,-2,-8,True,2,-11,-3.375,4.955156044825574,5.733672470589857,-27.0
7284,8,-13,7,-1,-1,-1,0,12,True,12,-13,1.375,7.6892782496148495,7.322909257938405,11.0
7285,9,-5,5,2,4,5,0,-22,True,9,-22,-0.25,9.70640436589604,9.082951062292475,-2.0
7286,1,1,-9,-2,-5,-5,-3,-10,True,1,-10,-4.0,4.105745103771404,5.545268253204709,-32.0
7287,-11,-4,-2,-2,-1,-2,1,26,True,26,-11,0.625,10.848798485151642,10.167349703831377,5.0
7288,-7,5,-2,0,-1,1,-1,9,True,9,-7,0.5,4.780914437337574,4.5,4.0
7289,-15,-1,-4,-1,2,2,2,1,True,2,-15,-1.75,5.7507763451058125,5.656854249492381,-14.0
7290,9,2,-2,2,0,1,0,0,True,9,-2,1.5,3.295017884191656,3.427827300200522,12.0
7291,-13,-9,-5,-1,1,0,2,17,True,17,-13,-1.0,8.960229588895269,8.440971508067067,-8.0
7292,14,0,-8,0,4,-1,-6,-30,True,14,-30,-3.375,12.659694196261501,12.313610356024752,-27.0
7293,4,5,-6,-3,-4,-3,-2,-5,True,5,-6,-1.75,4.06201920231798,4.183300132670378,-14.0
7294,-6,-5,-11,-5,-8,-6,-1,6,True,6,-11,-4.5,5.0990195135927845,6.557438524302,-36.0
7295,12,5,10,10,9,3,-1,-4,True,12,-4,5.5,5.781744669956589,7.713624310270756,44.0
7296,-8,6,5,3,1,0,3,8,True,8,-8,2.25,4.891683905218266,5.0990195135927845,18.0
7297,3,1,4,3,0,-2,-4,-1,True,4,-4,0.5,2.7774602993176543,2.6457513110645907,4.0
7298,-8,1,2,1,5,3,2,16,True,16,-8,2.75,6.584614100852293,6.745368781616021,22.0
7299,0,-8,-4,-5,-4,-1,-2,-1,True,0,-8,-3.125,2.6423744732991303,3.984344362627307,-25.0
7300,-5,-4,0,0,0,-1,1,-6,True,1,-6,-1.875,2.6958963523950885,3.142451272494134,-15.0
7301,-9,-10,-4,-4,-2,-2,-4,-3,True,-2,-10,-4.75,3.0589447293376937,5.545268253204709,-38.0
7302,11,4,-7,-4,2,-2,-2,-7,True,11,-7,-0.625,6.093028803476971,5.733672470589857,-5.0
7303,3,-4,-1,1,-3,-1,0,3,True,3,-4,-0.25,2.5495097567963922,2.3979157616563596,-2.0
7304,3,12,-4,-2,-2,-1,-4,-21,True,12,-21,-2.375,9.179752564359083,8.90926484060273,-19.0
7305,4,-3,-1,-6,-4,-3,-2,-1,True,4,-6,-2.0,2.9277002188455996,3.391164991562634,-16.0
7306,-2,4,2,-1,-3,2,0,2,True,4,-3,0.5,2.390457218668787,2.29128784747792,4.0
7307,-5,-1,0,-5,-4,-2,0,-1,True,0,-5,-2.25,2.1213203435596424,3.0,-18.0
7308,-3,12,2,0,-3,-2,-1,2,True,12,-3,0.875,4.911720676097125,4.677071733467427,7.0
7309,0,-4,-3,-2,1,0,-1,-2,True,1,-4,-1.375,1.6850180160122068,2.091650066335189,-11.0
7310,-6,-18,1,-1,-2,1,1,1,True,1,-18,-2.875,6.577830732305077,6.791538853603062,-23.0
7311,-3,-2,-2,-2,-6,-4,0,4,True,4,-6,-1.875,2.948970764763288,3.3354160160315836,-15.0
